$PMSBATV,051746.10,2,2,-0.22517,-0.36873,-26.81045,-0.000,-0.000,0.000,139.79692,0.000*5E,,,
$GPGGA,051746.20,3542.295742400,N,13943.269261624,E,4,13,1.02,24.821,M,36.997,M,4.2,4107*41
$PMSBATV,051746.20,2,2,-0.22500,-0.37353,-26.81149,-0.000,-0.000,0.000,139.79692,0.000*5E,,,
$GPGGA,051746.30,3542.295742334,N,13943.269261231,E,4,13,1.02,24.821,M,36.997,M,4.3,4107*41
$PMSBATV,051746.30,2,2,-0.22629,-0.36116,-26.81071,0.001,-0.000,-0.000,139.79692,0.000*5E,,,
$GPGGA,051746.40,3542.295742050,N,13943.269261042,E,4,13,1.02,24.821,M,36.997,M,4.4,4107*46
$PMSBATV,051746.40,2,2,-0.22347,-0.35900,-26.81443,-0.000,0.000,0.000,139.79692,0.000*71,,,
$GPGGA,051746.50,3542.295741908,N,13943.269260736,E,4,13,1.02,24.821,M,36.997,M,4.5,4107*44
$PMSBATV,051746.50,2,2,-0.22148,-0.36042,-26.81905,0.001,-0.000,-0.000,139.79692,0.000*52,,,
$GPGGA,051746.60,3542.295741890,N,13943.269260431,E,4,13,1.02,24.821,M,36.997,M,4.6,4107*40
$PMSBATV,051746.60,2,2,-0.22397,-0.35181,-26.80941,-0.000,-0.000,0.000,139.79692,0.000*5C,,,
$GPGGA,051746.70,3542.295741711,N,13943.269260422,E,4,13,1.02,24.821,M,36.997,M,4.7,4107*44
$PMSBATV,051746.70,2,2,-0.22310,-0.36658,-26.81581,-0.000,-0.000,0.000,139.79692,0.000*53,,,
$GPGGA,051746.80,3542.295741493,N,13943.269260157,E,5,11,1.10,24.821,M,36.997,M,4.8,4107*4A
$PMSBATV,051746.80,2,2,-0.22205,-0.36048,-26.81721,0.000,-0.000,0.000,139.79692,0.000*7B,,,
$GPGGA,051746.90,3542.295741487,N,13943.269260164,E,5,11,1.10,24.821,M,36.997,M,4.9,4107*4F
$PMSBATV,051746.90,2,2,-0.22181,-0.36461,-26.81151,-0.000,-0.000,0.000,139.79692,0.000*56,,,
$GPGGA,051747.00,3542.295741493,N,13943.269260171,E,5,11,1.10,24.821,M,36.997,M,5.0,4107*4E
$PMSBATV,051747.00,2,2,-0.22048,-0.35695,-26.80849,0.000,0.000,0.000,139.79692,0.000*51,,,
$GPGGA,051747.10,3542.295741486,N,13943.269260169,E,5,11,1.10,24.822,M,36.997,M,5.1,4107*40
$PMSBATV,051747.10,2,2,-0.21263,-0.35924,-26.80327,-0.000,-0.000,-0.000,139.79692,0.000*73,,,
$GPGGA,051747.20,3542.295741490,N,13943.269260184,E,5,11,1.10,24.822,M,36.997,M,5.2,4107*44
$PMSBATV,051747.20,2,2,-0.22075,-0.36014,-26.80067,0.000,0.000,0.000,139.79692,0.000*55,,,
$GPGGA,051747.30,3542.295741491,N,13943.269260205,E,5,11,1.10,24.822,M,36.997,M,5.3,4107*4F
$PMSBATV,051747.30,2,2,-0.22465,-0.35725,-26.79756,-0.000,0.000,-0.000,139.79692,0.000*54,,,
$GPGGA,051747.40,3542.295741485,N,13943.269260219,E,5,11,1.10,24.822,M,36.997,M,5.4,4107*47
$PMSBATV,051747.40,2,2,-0.21591,-0.36292,-26.79907,-0.000,-0.000,-0.000,139.79692,0.000*77,,,
$GPGGA,051747.50,3542.295741491,N,13943.269260233,E,4,13,1.02,24.822,M,36.997,M,5.5,4107*4A
$PMSBATV,051747.50,2,2,-0.22025,-0.35634,-26.79445,-0.000,0.000,0.000,139.79692,0.000*7F,,,
$GPGGA,051747.60,3542.295741135,N,13943.269260037,E,4,13,1.02,24.821,M,36.997,M,5.6,4107*44
$PMSBATV,051747.60,2,2,-0.22215,-0.36650,-26.79884,-0.000,-0.000,0.000,139.79692,0.000*50,,,
$GPGGA,051747.70,3542.295740675,N,13943.269259817,E,4,13,1.02,24.821,M,36.997,M,5.7,4107*46
$PMSBATV,051747.70,2,2,-0.21222,-0.36174,-26.80180,0.000,-0.000,0.000,139.79692,0.000*71,,,
$GPGGA,051747.80,3542.295740308,N,13943.269259588,E,4,13,1.02,24.820,M,36.997,M,5.8,4107*43
$PMSBATV,051747.80,2,2,-0.22303,-0.37029,-26.79103,-0.001,-0.000,0.000,139.79692,0.000*56,,,
$GPGGA,051747.90,3542.295740051,N,13943.269259377,E,4,13,1.02,24.820,M,36.997,M,5.9,4107*4A
$PMSBATV,051747.90,2,2,-0.22463,-0.36747,-26.79480,0.000,-0.000,0.000,139.79692,0.000*7A,,,
$GPGGA,051748.00,3542.295739926,N,13943.269259142,E,4,13,1.02,24.820,M,36.997,M,6.0,4107*45
$PMSBATV,051748.00,2,2,-0.21192,-0.36146,-26.79421,0.000,-0.000,0.000,139.79692,0.000*78,,,
$GPGGA,051748.10,3542.295739843,N,13943.269258916,E,4,13,1.02,24.820,M,36.997,M,6.1,4107*4F
